Strategy A,n = 100000

Trial 1

Space Name,Times Landed On,Percent Landed On (%)
SHORT_LINE,2492,2.317514344967404
CHANCE_3,2270,2.111058412149281
PARK_PLACE,2141,1.9910907755117224
LUXURY_TAX,2241,2.084088943447814
BOARDWALK,2672,2.484911047252369

Trial 10

Space Name,Times Landed On,Percent Landed On (%)
GO,2751,2.557570911930682
MEDITERRANEAN_AVENUE,2121,1.9718676496564804
COMMUNITY_CHEST_1,2181,2.0276489127302137
BALTIC_AVENUE,2168,2.015562972397572
INCOME_TAX,2382,2.214516144027221
READING_RAILROAD,2678,2.489703708524307
ORIENTAL_AVENUE,2232,2.0750629863428873
CHANCE_1,2210,2.054609856549185
VERMONT_AVENUE,2372,2.2052192668482657
CONNECTICUT_AVENUE,2233,2.075992674060783
JAIL,6674,6.20473582923496
ST_CHARLES_PLACE,2574,2.3930161858631687
ELECTRIC_COMPANY,2612,2.4283443191432
STATES_AVENUE,2361,2.1949927019514144
VIRGINIA_AVENUE,2475,2.300977101791508
PENNSYLVANIA_RAILROAD,2700,2.510156838318009
ST_JAMES_PLACE,2772,2.5770943540064892
COMMUNITY_CHEST_2,3073,2.8569303570930527
TENNESSEE_AVENUE,2874,2.671922501231836
NEW_YORK_AVENUE,3083,2.866227234272008
FREE_PARKING,2830,2.631016241644432
KENTUCKY_AVENUE,2803,2.6059146732612515
CHANCE_2,2829,2.630086553926536
INDIANA_AVENUE,2694,2.5045787120106358
ILLINOIS_AVENUE,3157,2.9350241253962794
BO_RAILROAD,2932,2.7258443888697785
ATLANTIC_AVENUE,2668,2.480406831345351
VENTNOR_AVENUE,2733,2.5408365330085623
WATER_WORKS,2780,2.584531855749654
MARVIN_GARDENS,2644,2.458094326115858
GO_TO_JAIL,2667,2.4794771436274554
PACIFIC_AVENUE,2729,2.53711778213698
NORTH_CAROLINA_AVENUE,2651,2.4646021401411264
COMMUNITY_CHEST_3,2636,2.450656824372693
PENNSYLVANIA_AVENUE,2460,2.287031786023075
SHORT_LINE,2411,2.2414770878461927
CHANCE_3,2340,2.175469259875608
PARK_PLACE,2158,2.0062660952186158
LUXURY_TAX,2222,2.0657661091639317
BOARDWALK,2693,2.50364902429274

